	a.i.	length.patient.	mean.d.JMJD1C.	median.d.JMJD1C.	sum.d.JMJD1C.	mean.e.IFNG.	median.e.IFNG.	sum.e.IFNG.	mean.f.STAT3_mean.	median.f.STAT3_mean.	sum.f.STAT3_mean.	mean.f.STAT3_median.	median.f.STAT3_median.	sum.f.STAT3_median.	mean.f.STAT3_sum.	median.f.STAT3_sum.	sum.f.STAT3_sum.	mean.f.PI3K_mean.	median.f.PI3K_mean.	sum.f.PI3K_mean.	mean.f.PI3K_median.	median.f.PI3K_median.	sum.f.PI3K_median.	mean.f.PI3K_sum.	median.f.PI3K_sum.	sum.f.PI3K_sum.	mean.o.GZMB.	median.o.GZMB.	sum.o.GZMB.	mean.p.TNF.	median.p.TNF.	sum.p.TNF.	mean.q.IFNG.	median.q.IFNG.	sum.q.IFNG.	Treg_frequence	CD8_frequence	CD8_ratio	mean.d.JMJD1C.	median.d.JMJD1C.	sum.d.JMJD1C.	mean.e.IFNG.	median.e.IFNG.	sum.e.IFNG.	mean.f.STAT3_mean.	median.f.STAT3_mean.	sum.f.STAT3_mean.	mean.f.STAT3_median.	median.f.STAT3_median.	sum.f.STAT3_median.	mean.f.STAT3_sum.	median.f.STAT3_sum.	sum.f.STAT3_sum.	mean.f.PI3K_mean.	median.f.PI3K_mean.	sum.f.PI3K_mean.	mean.f.PI3K_median.	median.f.PI3K_median.	sum.f.PI3K_median.	mean.f.PI3K_sum.	median.f.PI3K_sum.	sum.f.PI3K_sum.	mean.o.GZMB.	median.o.GZMB.	sum.o.GZMB.	mean.p.TNF.	median.p.TNF.	sum.p.TNF.	mean.q.IFNG.	median.q.IFNG.	sum.q.IFNG.	Treg_frequence	CD8_frequence	CD8_ratio
28	BRCA.ElhamAzizi2018_Indrop.sce.rds	7	0.169232006	-0.25176922	1.861552067	-0.219501112	-0.219501112	-2.414512237	-0.022399366	-0.035251965	-0.246393028	-0.028296931	-0.027891493	-0.311266238	-1.814348663	-2.855409133	-19.95783529	-0.018508562	-0.013480313	-0.203594186	-0.055351422	-0.055782986	-0.608865646	-1.850856238	-1.348031261	-20.35941862	0.150590993	-0.230578928	50.44798263	-0.007410244	-0.184622403	-2.482431901	0.054023833	-0.219501112	18.09798405	0.056701031	0.633270321	30.45454545	0.229282034	0	2.522102375	0	0	0	-0.022399366	-0.035251965	-0.246393028	-0.028296931	-0.027891493	-0.311266238	-1.814348663	-2.855409133	-19.95783529	-0.018508562	-0.013480313	-0.203594186	-0.055351422	-0.055782986	-0.608865646	-1.850856238	-1.348031261	-20.35941862	0.216776593	0	72.62015858	0.083107986	0	27.84117537	0.163853252	0	54.89083955	0.056701031	0.633270321	30.45454545
29	BRCA.ElhamAzizi2018_Indrop.sce.rds	7	-0.031079298	-0.25176922	-1.181013324	-0.219501112	-0.219501112	-8.341042275	0.04679445	0.039262329	1.778189114	-0.028748222	-0.026425347	-1.092432444	3.790350481	3.180248621	144.0333183	0.035799405	0.038010313	1.360377399	-0.077753565	-0.078240459	-2.954635461	3.579940524	3.801031302	136.0377399	0.868612227	-0.230578928	313.5690141	0.971007929	-0.184622403	350.5338623	0.788026507	-0.219501112	284.4775691	0.194871795	0.649280576	9.5	0.12019023	0	4.567228743	0	0	0	0.04679445	0.039262329	1.778189114	-0.028748222	-0.026425347	-1.092432444	3.790350481	3.180248621	144.0333183	0.035799405	0.038010313	1.360377399	-0.077753565	-0.078240459	-2.954635461	3.579940524	3.801031302	136.0377399	0.625125175	0	225.6701882	0.541961174	0	195.6479839	0.603552547	0	217.8824693	0.194871795	0.649280576	9.5
30	BRCA.ElhamAzizi2018_Indrop.sce.rds	7	-0.25176922	-0.25176922	-0.25176922	-0.219501112	-0.219501112	-0.219501112	-0.092563676	-0.092563676	-0.092563676	-0.029168253	-0.029168253	-0.029168253	-7.497657754	-7.497657754	-7.497657754	0.097604507	0.097604507	0.097604507	-0.029168253	-0.029168253	-0.029168253	9.760450672	9.760450672	9.760450672	-0.173399657	-0.230578928	-9.363581497	-0.135566349	-0.184622403	-7.32058284	-0.047188684	-0.219501112	-2.548188943	0.022727273	0.551020408	54	0	0	0	0	0	0	-0.092563676	-0.092563676	-0.092563676	-0.029168253	-0.029168253	-0.029168253	-7.497657754	-7.497657754	-7.497657754	0.097604507	0.097604507	0.097604507	-0.029168253	-0.029168253	-0.029168253	9.760450672	9.760450672	9.760450672	0.03251864	0	1.756006555	0.023006039	0	1.242326122	0.103222585	0	5.574019566	0.022727273	0.551020408	54
31	BRCA.PeterSavas2018.sce.rds	2	-0.021939099	-0.402069471	-11.82517451	-0.387520251	-0.411956968	-208.8734153	0.007467905	0.007137835	4.025200599	-0.039435365	-0.038116304	-21.25566153	0.560092848	0.535337643	301.8900449	0.000511123	2.35E-05	0.275495268	-0.078085289	-0.076639527	-42.08797086	0.04855668	0.002231836	26.17205048	0.287284673	-0.606376646	367.7243818	-0.094130774	-0.220338764	-120.4873904	0.118215787	-0.411956968	151.316208	0.428798727	0.504532913	2.374768089	0.228575327	0	123.2021013	0.019267587	0	10.38522936	0.007467905	0.007137835	4.025200599	-0.039435365	-0.038116304	-21.25566153	0.560092848	0.535337643	301.8900449	0.000511123	2.35E-05	0.275495268	-0.078085289	-0.076639527	-42.08797086	0.04855668	0.002231836	26.17205048	1.215037319	0	1555.247768	0.046498184	0	59.51767495	0.418024639	0	535.0715385	0.428798727	0.504532913	2.374768089
32	BRCA.PeterSavas2018.sce.rds	2	0.021654068	-0.402069471	4.287505524	-0.270266567	-0.411956968	-53.51278018	0.021842682	0.021243696	4.324851099	-0.036322218	-0.033332043	-7.191799159	1.638201174	1.593277183	324.3638324	-0.026454883	-0.02181996	-5.23806674	-0.080609926	-0.081210328	-15.96076533	-2.51321384	-2.07289622	-497.6163403	1.000649805	1.243527372	170.1104668	0.008216366	-0.220338764	1.396782274	0.384447437	-0.411956968	65.35606437	0.420382166	0.265210608	0.858585859	0.254788235	0	50.44807058	0.111718451	0	22.12025325	0.021842682	0.021243696	4.324851099	-0.036322218	-0.033332043	-7.191799159	1.638201174	1.593277183	324.3638324	-0.026454883	-0.02181996	-5.23806674	-0.080609926	-0.081210328	-15.96076533	-2.51321384	-2.07289622	-497.6163403	2.184940836	2.51516136	371.4399421	0.084205432	0	14.31492352	0.627939971	0	106.749795	0.420382166	0.265210608	0.858585859
33	BRCA.thisStudy.sce.rds	2	0.105314745	0.385219406	16.32378542	-0.298763767	-0.383233643	-46.30838394	0.004423587	0.003878854	0.685656006	-0.007287708	-0.008205633	-1.129594807	0.380428493	0.333581439	58.96641648	-0.009144555	-0.015108769	-1.417406053	-0.06781151	-0.068166275	-10.51078412	-0.951033739	-1.571312018	-147.4102295	0.622489089	-0.463331578	452.5495676	0.02758034	-0.458485132	20.05090719	0.09546844	-0.383233643	69.40555566	0.1701427	0.443833944	4.690322581	0.769267314	0.982917372	119.2364336	0.057951959	0	8.982553722	0.004423587	0.003878854	0.685656006	-0.007287708	-0.008205633	-1.129594807	0.380428493	0.333581439	58.96641648	-0.009144555	-0.015108769	-1.417406053	-0.06781151	-0.068166275	-10.51078412	-0.951033739	-1.571312018	-147.4102295	0.964537701	0	701.2189086	0.360203997	0	261.8683056	0.328421505	0	238.7624338	0.1701427	0.443833944	4.690322581
34	BRCA.thisStudy.sce.rds	2	0.198218368	0.323210332	77.50338173	-0.345209526	-0.383233643	-134.9769245	0.029230331	0.020854677	11.42905935	-0.007714206	-0.008621992	-3.016254466	2.51380845	1.793502204	982.8991041	0.01107099	0.014688392	4.328757136	-0.073030611	-0.073066426	-28.55496878	1.151382972	1.527592778	450.1907421	0.136055633	-0.463331578	166.8042065	-0.030155295	-0.458485132	-36.97039148	0.103160322	-0.383233643	126.4745547	0.304517134	0.488446215	3.135549872	0.840180261	0.935586105	328.510482	0.026087077	0	10.20004697	0.029230331	0.020854677	11.42905935	-0.007714206	-0.008621992	-3.016254466	2.51380845	1.793502204	982.8991041	0.01107099	0.014688392	4.328757136	-0.073030611	-0.073066426	-28.55496878	1.151382972	1.527592778	450.1907421	0.532437428	0	652.7682864	0.317418389	0	389.1549453	0.333698648	0	409.1145424	0.304517134	0.488446215	3.135549872
35	CHOL.thisStudy.sce.rds	1	0.185016606	-0.317056983	3.88534873	-0.285353278	-0.459700473	-5.992418844	0.436672857	0.478573767	9.17013	-0.238062861	-0.241656938	-4.999320075	25.76369857	28.23585223	541.03767	0.265933169	0.26154064	5.584596543	-0.577454782	-0.600291651	-12.12655042	24.46585152	24.06173892	513.7828819	0.669398429	1.095251309	99.07096746	-0.046318149	-0.483393268	-6.855086021	0.32971824	-0.218955503	48.79829954	0.265822785	0.651982379	7.047619048	4.072776494	2.214076428	85.52830638	0.487602842	0	10.23965968	0.436672857	0.478573767	9.17013	-0.238062861	-0.241656938	-4.999320075	25.76369857	28.23585223	541.03767	0.265933169	0.26154064	5.584596543	-0.577454782	-0.600291651	-12.12655042	24.46585152	24.06173892	513.7828819	8.073352591	9.942025766	1194.856183	1.146903096	0	169.7416582	2.207794674	0.673299801	326.7536117	0.265822785	0.651982379	7.047619048
36	CRC.LeiZhang2018.sce.rds	11	0.291039338	0.542683019	16.88028162	-0.533525664	-0.592921611	-30.94448851	0.476956843	0.441711269	27.66349687	0.072621981	-0.1725837	4.212074907	28.14045371	26.06096485	1632.146315	0.259751952	0.26665043	15.06561324	-0.137125927	-0.238787066	-7.953303769	23.89717962	24.5318396	1386.036418	1.300877729	1.476129729	156.1053274	-0.319716897	-0.568976334	-38.36602768	0.380704462	-0.249586104	45.68453542	0.331428571	0.406779661	2.068965517	6.027903986	6.967799808	349.6184312	0.209921007	0	12.17541843	0.476956843	0.441711269	27.66349687	0.072621981	-0.1725837	4.212074907	28.14045371	26.06096485	1632.146315	0.259751952	0.26665043	15.06561324	-0.137125927	-0.238787066	-7.953303769	23.89717962	24.5318396	1386.036418	9.296525383	10.05956735	1115.583046	0.770328356	0	92.43940276	3.441052372	1.213438603	412.9262846	0.331428571	0.406779661	2.068965517
37	CRC.LeiZhang2018.sce.rds	11	-0.039667029	0.226884164	-7.854071696	-0.522432112	-0.592921611	-103.4415583	0.619226692	0.6124108	122.606885	-0.177045131	-0.248368305	-35.05493594	36.53437482	36.13223723	7233.806214	0.296851849	0.307613387	58.77666601	-0.44773387	-0.453197083	-88.65130626	27.31037007	28.30043162	5407.453273	1.12875468	1.394505245	250.5835389	-0.268927484	-0.568976334	-59.70190138	0.599703793	0.046882206	133.1342421	0.511627907	0.36453202	1.121212121	4.792706934	5.788282707	948.955973	0.249128556	0	49.32745407	0.619226692	0.6124108	122.606885	-0.177045131	-0.248368305	-35.05493594	36.53437482	36.13223723	7233.806214	0.296851849	0.307613387	58.77666601	-0.44773387	-0.453197083	-88.65130626	27.31037007	28.30043162	5407.453273	8.547106775	9.704176789	1897.457704	0.927291423	0	205.8586959	4.215054003	2.261236118	935.7419886	0.511627907	0.36453202	1.121212121
38	CRC.LeiZhang2018.sce.rds	11	0.347323176	0.570961334	33.34302486	-0.372154379	-0.592921611	-35.72682039	0.642101682	0.60703219	61.64176147	-0.063158806	-0.187778535	-6.06324537	37.88399924	35.81489919	3636.863927	0.284565566	0.306145472	27.31829438	-0.353506803	-0.366489137	-33.93665313	26.18003211	28.16538341	2513.283083	0.599222514	0.889966003	121.6421704	0.329411381	-0.278073548	66.87051042	0.952107994	0.95235767	193.2779228	0.64	0.575070822	2.114583333	6.238125611	7.073420063	598.8600587	0.780249861	0	74.9039867	0.642101682	0.60703219	61.64176147	-0.063158806	-0.187778535	-6.06324537	37.88399924	35.81489919	3636.863927	0.284565566	0.306145472	27.31829438	-0.353506803	-0.366489137	-33.93665313	26.18003211	28.16538341	2513.283083	6.241539562	7.507428018	1267.032531	2.776438647	0.899025803	563.6170453	5.46054377	5.461426193	1108.490385	0.64	0.575070822	2.114583333
39	CRC.LeiZhang2018.sce.rds	11	0.403467891	0.754790669	24.61154135	-0.493262656	-0.592921611	-30.089022	0.612322788	0.614580523	37.35169008	-0.207316901	-0.220907589	-12.64633096	36.1270445	36.26025088	2203.749714	0.225388155	0.240258961	13.74867745	-0.491675901	-0.487718626	-29.99222995	20.73571025	22.10382444	1264.878325	0.869087788	1.2311709	186.8538744	-0.186652745	-0.568976334	-40.1303401	0.393416036	-0.154860339	84.58444774	0.64893617	0.69579288	3.524590164	6.447827612	7.760027504	393.3174843	0.352221141	0	21.48548958	0.612322788	0.614580523	37.35169008	-0.207316901	-0.220907589	-12.64633096	36.1270445	36.26025088	2203.749714	0.225388155	0.240258961	13.74867745	-0.491675901	-0.487718626	-29.99222995	20.73571025	22.10382444	1264.878325	7.416524893	8.993023934	1594.552852	1.181558886	0	254.0351605	3.485978441	1.548224542	749.4853649	0.64893617	0.69579288	3.524590164
40	CRC.LeiZhang2018.sce.rds	11	0.46137571	0.832599094	38.75555963	-0.526853465	-0.592921611	-44.25569106	0.470458213	0.424472737	39.51848991	-0.304113943	-0.324123843	-25.5455712	27.75703458	25.04389147	2331.590905	0.351465215	0.372491024	29.52307806	-0.411523494	-0.410365889	-34.5679735	32.33479978	34.2691742	2716.123181	1.085346709	1.366920421	86.82773675	-0.02167372	-0.568976334	-1.73389762	0.465086816	-0.062876814	37.20694529	0.52173913	0.331950207	0.952380952	6.664114851	8.050644036	559.7856475	0.233502325	0	19.61419533	0.470458213	0.424472737	39.51848991	-0.304113943	-0.324123843	-25.5455712	27.75703458	25.04389147	2331.590905	0.351465215	0.372491024	29.52307806	-0.411523494	-0.410365889	-34.5679735	32.33479978	34.2691742	2716.123181	8.35810977	9.584073289	668.6487816	1.691421311	0	135.3137049	3.739281958	1.873318676	299.1425566	0.52173913	0.331950207	0.952380952
41	CRC.LeiZhang2018.sce.rds	11	0.443383275	0.76919234	43.00817767	-0.150764197	-0.326976105	-14.62412707	0.821430011	0.803371881	79.67871102	-0.027077741	-0.147215441	-2.626540906	48.46437062	47.39894097	4701.04395	0.3588864	0.367549166	34.8119808	-0.387562423	-0.392530171	-37.593555	33.0175488	33.81452328	3202.702234	1.688892167	1.711172548	192.5337071	-0.110384309	-0.568976334	-12.58381124	1.342577724	1.685810262	153.0538605	0.554285714	0.394463668	1.175257732	6.59691263	7.813818128	639.9005251	1.562701393	0.939921845	151.5820351	0.821430011	0.803371881	79.67871102	-0.027077741	-0.147215441	-2.626540906	48.46437062	47.39894097	4701.04395	0.3588864	0.367549166	34.8119808	-0.387562423	-0.392530171	-37.593555	33.0175488	33.81452328	3202.702234	10.98592865	11.08293676	1252.395866	1.417264059	0	161.5681027	6.840567197	8.053641878	779.8246605	0.554285714	0.394463668	1.175257732
42	CRC.LeiZhang2018.sce.rds	11	-0.077383904	0.101683469	-13.46479929	-0.389386261	-0.592921611	-67.75320943	0.781044363	0.769306389	135.9017192	-0.285943776	-0.305578445	-49.75421707	46.08161744	45.38907694	8018.201434	0.252819287	0.250025694	43.99055593	-0.566486744	-0.577602285	-98.56869344	23.2593744	23.00236386	4047.131145	1.39382507	1.512563608	122.6566062	0.462550062	-0.115348824	40.70440542	1.745707699	2.081504951	153.6222775	0.559485531	0.220551378	0.505747126	4.651833405	5.320654791	809.4190125	0.719347827	0	125.1665219	0.781044363	0.769306389	135.9017192	-0.285943776	-0.305578445	-49.75421707	46.08161744	45.38907694	8018.201434	0.252819287	0.250025694	43.99055593	-0.566486744	-0.577602285	-98.56869344	23.2593744	23.00236386	4047.131145	9.701215329	10.21819937	853.706949	3.187899501	1.401921384	280.5351561	8.265335281	9.452131695	727.3495048	0.559485531	0.220551378	0.505747126
43	CRC.LeiZhang2018.sce.rds	11	0.095023042	0.648446876	6.746635985	-0.494865553	-0.592921611	-35.13545429	0.719236987	0.715649048	51.06582608	-0.288610557	-0.293652777	-20.49134955	42.43498223	42.22329384	3012.883739	0.208903277	0.255958922	14.83213268	-0.554991655	-0.587329123	-39.40440752	19.21910151	23.54822078	1364.556207	0.157685061	-0.462228441	15.92619115	0.30400879	-0.568976334	30.70488775	0.545199524	-0.073038252	55.06515197	0.38172043	0.351916376	1.422535211	5.295777921	7.362830619	376.0002324	0.346556076	0	24.60548137	0.719236987	0.715649048	51.06582608	-0.288610557	-0.293652777	-20.49134955	42.43498223	42.22329384	3012.883739	0.208903277	0.255958922	14.83213268	-0.554991655	-0.587329123	-39.40440752	19.21910151	23.54822078	1364.556207	4.319098694	1.620013846	436.2289681	2.697932745	0	272.4912073	4.022421484	1.837405463	406.2645699	0.38172043	0.351916376	1.422535211
44	CRC.LeiZhang2018.sce.rds	11	0.255157207	0.612862573	35.21169462	-0.450995216	-0.592921611	-62.23733976	0.663846227	0.667864341	91.61077935	-0.14641286	-0.197166603	-20.2049747	39.16692741	39.40399611	5405.035982	0.253939184	0.238807643	35.04360744	-0.474705476	-0.476301028	-65.50935566	23.36240496	21.97030312	3224.011884	1.589089551	1.71439057	260.6106863	-0.212642576	-0.568976334	-34.87338253	1.381768797	1.839859961	226.6100826	0.456953642	0.35193133	1.188405797	5.893883276	7.229922303	813.355892	0.501605467	0	69.22155439	0.663846227	0.667864341	91.61077935	-0.14641286	-0.197166603	-20.2049747	39.16692741	39.40399611	5405.035982	0.253939184	0.238807643	35.04360744	-0.474705476	-0.476301028	-65.50935566	23.36240496	21.97030312	3224.011884	10.55139104	11.09694793	1730.42813	1.101238138	0	180.6030546	6.979078826	8.598094311	1144.568928	0.456953642	0.35193133	1.188405797
45	CRC.LeiZhang2018.sce.rds	11	0.113634567	0.589469531	8.522592555	-0.541758316	-0.592921611	-40.63187372	0.691270915	0.631547515	51.84531865	-0.068628896	-0.208012998	-5.147167183	40.78498401	37.26130341	3058.8738	0.233345069	0.225770398	17.50088017	-0.493581959	-0.481694808	-37.01864696	21.46774634	20.77087665	1610.080976	0.866671485	1.159580645	92.73384895	-0.110797407	-0.568976334	-11.85532255	-0.02913455	-0.592921611	-3.117396864	0.446428571	0.389090909	1.426666667	5.365292462	7.142548671	402.3969346	0.180824634	0	13.56184754	0.691270915	0.631547515	51.84531865	-0.068628896	-0.208012998	-5.147167183	40.78498401	37.26130341	3058.8738	0.233345069	0.225770398	17.50088017	-0.493581959	-0.481694808	-37.01864696	21.46774634	20.77087665	1610.080976	7.406004385	8.681322107	792.4424692	1.415987393	0	151.5106511	1.992572773	0	213.2052867	0.446428571	0.389090909	1.426666667
46	CRC.LeiZhang2018.sce.rds	11	0.233128783	0.61400893	38.46624924	-0.476307095	-0.592921611	-78.59067071	0.515983257	0.477681627	85.13723746	-0.30790492	-0.284877313	-50.80431182	30.44301218	28.18321598	5023.09701	0.182014598	0.191796213	30.03240869	-0.579024936	-0.57639339	-95.53911445	16.74534303	17.64525163	2762.9816	1.266228813	1.401957348	153.2136864	-0.330895957	-0.568976334	-40.03841081	0.734877172	0.500409946	88.92013782	0.491071429	0.264770241	0.733333333	5.811606527	7.234203976	958.915077	0.412146581	0	68.00418592	0.515983257	0.477681627	85.13723746	-0.30790492	-0.284877313	-50.80431182	30.44301218	28.18321598	5023.09701	0.182014598	0.191796213	30.03240869	-0.579024936	-0.57639339	-95.53911445	16.74534303	17.64525163	2762.9816	9.145665039	9.73662302	1106.62547	0.735779828	0	89.02935914	4.692792519	3.864123254	567.8278949	0.491071429	0.264770241	0.733333333
47	CRC.LeiZhang2020_10X.sce.rds	6	0.723415767	0.546030787	2.893663068	-0.425745915	-0.425745915	-1.702983658	0.030068694	0.034295945	0.120274776	-0.026584238	-0.022309592	-0.106336951	2.495701606	2.846563429	9.982806425	0.001568792	-0.016537498	0.00627517	-0.087277138	-0.089146062	-0.349108554	0.152172862	-1.604137339	0.608691449	-0.25004171	-0.599754208	-36.7561313	0.184127256	-0.254288295	27.06670661	0.064076587	-0.425745915	9.419258339	0.045454545	0.625531915	36.75	0.781242216	0.66847479	3.124968862	0	0	0	0.030068694	0.034295945	0.120274776	-0.026584238	-0.022309592	-0.106336951	2.495701606	2.846563429	9.982806425	0.001568792	-0.016537498	0.00627517	-0.087277138	-0.089146062	-0.349108554	0.152172862	-1.604137339	0.608691449	0.389196464	0	57.21188017	0.190441097	0	27.99484124	0.418786119	0	61.56155948	0.045454545	0.625531915	36.75
48	CRC.LeiZhang2020_10X.sce.rds	6	0.77793134	-0.505490839	24.11587155	-0.425745915	-0.425745915	-13.19812335	0.105246391	0.120279539	3.262638107	-0.015436211	-0.016486425	-0.47852255	8.735450416	9.983201702	270.7989629	0.030611388	0.034042635	0.948953014	-0.071456171	-0.072334632	-2.215141308	2.969304593	3.302135563	92.04844237	1.137710981	0.74317672	11.37710981	0.835646401	-0.254288295	8.356464008	1.051494305	-0.425745915	10.51494305	0.25	0.074626866	0.322580645	0.815898932	0	25.29286688	0	0	0	0.105246391	0.120279539	3.262638107	-0.015436211	-0.016486425	-0.47852255	8.735450416	9.983201702	270.7989629	0.030611388	0.034042635	0.948953014	-0.071456171	-0.072334632	-2.215141308	2.969304593	3.302135563	92.04844237	1.933632086	1.494553299	19.33632086	0.473451178	0	4.734511779	1.263003835	0	12.63003835	0.25	0.074626866	0.322580645
49	CRC.LeiZhang2020_10X.sce.rds	6	0.076626857	-0.505490839	8.658834871	-0.406302905	-0.425745915	-45.91222823	0.067482015	0.05153661	7.625467744	-0.017168022	-0.016355405	-1.939986488	5.601007281	4.2775386	632.9138228	0.015511961	0.01484061	1.752851593	-0.067441284	-0.06792602	-7.620865107	1.504660217	1.439539127	170.0266045	0.381532879	-0.599754208	161.7699407	0.54261842	-0.254288295	230.07021	0.526711563	-0.425745915	223.3257027	0.2825	0.514563107	3.752212389	0.370064671	0	41.81730782	0.016623292	0	1.878432035	0.067482015	0.05153661	7.625467744	-0.017168022	-0.016355405	-1.939986488	5.601007281	4.2775386	632.9138228	0.015511961	0.01484061	1.752851593	-0.067441284	-0.06792602	-7.620865107	1.504660217	1.439539127	170.0266045	1.092078396	0	463.0412397	0.346164247	0	146.7736406	0.814327576	0	345.2748921	0.2825	0.514563107	3.752212389
50	CRC.LeiZhang2020_10X.sce.rds	6	0.054726409	-0.505490839	10.78110254	-0.344612132	-0.425745915	-67.88859	0.058043632	0.052569035	11.43459555	-0.01280554	-0.014544007	-2.522691391	4.817621475	4.363229928	949.0714306	0.018396432	0.022653441	3.624097062	-0.052752324	-0.052291554	-10.39220775	1.784453883	2.197383808	351.537415	0.417518891	-0.599754208	500.6051498	0.01555569	-0.254288295	18.65127289	0.394109016	-0.425745915	472.5367107	0.304012346	0.649160801	6.086294416	0.356142087	0	70.15999123	0.069367377	0	13.66537318	0.058043632	0.052569035	11.43459555	-0.01280554	-0.014544007	-2.522691391	4.817621475	4.363229928	949.0714306	0.018396432	0.022653441	3.624097062	-0.052752324	-0.052291554	-10.39220775	1.784453883	2.197383808	351.537415	1.132127374	0	1357.420722	0.117216154	0	140.5421683	0.700955679	0	840.4458597	0.304012346	0.649160801	6.086294416
51	CRC.LeiZhang2020_10X.sce.rds	6	0.197360799	-0.505490839	9.275957575	-0.250365244	-0.425745915	-11.76716645	0.055214879	0.053290785	2.595099292	-0.014275886	-0.014707113	-0.670966655	4.58283492	4.42313518	215.3932412	0.006989992	0.010424589	0.328529641	-0.05604586	-0.055436779	-2.634155431	0.67802926	1.011185168	31.8673752	0.344598563	-0.599754208	68.57511406	0.142578337	-0.254288295	28.37308902	0.752835372	-0.425745915	149.8142391	0.305194805	0.563739377	4.234042553	0.446817821	0	21.00043756	0.149946134	0	7.047468303	0.055214879	0.053290785	2.595099292	-0.014275886	-0.014707113	-0.670966655	4.58283492	4.42313518	215.3932412	0.006989992	0.010424589	0.328529641	-0.05604586	-0.055436779	-2.634155431	0.67802926	1.011185168	31.8673752	1.050974045	0	209.143835	0.172392874	0	34.30618186	1.007657838	0	200.5239097	0.305194805	0.563739377	4.234042553
52	CRC.LeiZhang2020_10X.sce.rds	6	-0.062563617	-0.505490839	-2.87792639	-0.361876987	-0.425745915	-16.64634142	0.038746924	0.026973874	1.782358505	-0.014799121	-0.014940019	-0.680759556	3.215994695	2.238831513	147.935756	0.006108416	9.84E-07	0.280987155	-0.050047225	-0.050245859	-2.302172329	0.592516392	9.55E-05	27.25575403	1.014955362	1.379757509	127.8843756	-0.066797813	-0.254288295	-8.4165245	0.505789623	-0.425745915	63.72949252	0.278787879	0.432989691	2.739130435	0.281578309	0	12.95260222	0.054606352	0	2.511892211	0.038746924	0.026973874	1.782358505	-0.014799121	-0.014940019	-0.680759556	3.215994695	2.238831513	147.935756	0.006108416	9.84E-07	0.280987155	-0.050047225	-0.050245859	-2.302172329	0.592516392	9.55E-05	27.25575403	1.797016857	2.203006652	226.4241239	0.081443035	0	10.26182238	0.796439835	0	100.3514192	0.278787879	0.432989691	2.739130435
