	a.i.	length.patient.	mean.d.JMJD1C.	median.d.JMJD1C.	sum.d.JMJD1C.	mean.e.IFNG.	median.e.IFNG.	sum.e.IFNG.	mean.f.STAT3_mean.	median.f.STAT3_mean.	sum.f.STAT3_mean.	mean.f.STAT3_median.	median.f.STAT3_median.	sum.f.STAT3_median.	mean.f.STAT3_sum.	median.f.STAT3_sum.	sum.f.STAT3_sum.	mean.f.PI3K_mean.	median.f.PI3K_mean.	sum.f.PI3K_mean.	mean.f.PI3K_median.	median.f.PI3K_median.	sum.f.PI3K_median.	mean.f.PI3K_sum.	median.f.PI3K_sum.	sum.f.PI3K_sum.	mean.o.GZMB.	median.o.GZMB.	sum.o.GZMB.	mean.p.TNF.	median.p.TNF.	sum.p.TNF.	mean.q.IFNG.	median.q.IFNG.	sum.q.IFNG.	Treg_frequence	CD8_frequence	CD8_ratio
237	STAD.BoxiKang2019.sce.rds	7	0.090032005	0.411552791	5.041792302	-0.48033995	-0.48033995	-26.89903718	0.017580555	0.008374229	0.984511081	-0.005219253	-0.002371784	-0.29227815	1.529508287	0.728557929	85.65246405	0.00131787	0.002058625	0.073800714	-0.072095961	-0.073352079	-4.037373797	0.13705847	0.214096997	7.675274302	0.336627293	0.46245913	42.07841157	-0.244767855	-0.435305472	-30.59598185	-0.167381982	-0.48033995	-20.92274771	0.261682243	0.368731563	2.232142857
238	STAD.BoxiKang2019.sce.rds	7	0.23705246	-0.834826832	2.133472136	-0.48033995	-0.48033995	-4.323059546	-0.009047259	-0.00593893	-0.081425329	-0.010995843	-0.009675956	-0.09896259	-0.787111509	-0.516686932	-7.084003581	0.012087541	0.035772946	0.108787873	-0.06082346	-0.066960154	-0.547411137	1.257104313	3.72038638	11.31393882	1.06578621	1.226869121	15.98679315	-0.324195912	-0.435305472	-4.862938681	0.038159745	-0.48033995	0.572396178	0.333333333	0.357142857	1.666666667
239	STAD.BoxiKang2019.sce.rds	7	-0.628496118	-0.834826832	-3.142480591	-0.48033995	-0.48033995	-2.401699748	0.052432751	0.071419032	0.262163755	-0.0039233	0	-0.019616498	4.561649344	6.213455805	22.80824672	0.007819661	0.008379829	0.039098307	-0.07587534	-0.078934307	-0.379376698	0.813244781	0.87150221	4.066223904	0.702055072	1.097272166	7.722605787	-0.298930581	-0.435305472	-3.28823639	-0.196443677	-0.48033995	-2.160880445	0.714285714	0.611111111	2.2
240	THCA.thisStudy.sce.rds	10	-0.11726773	-0.762496575	-52.88774609	-0.091979752	-0.330478526	-41.48286816	0.020603554	0.016393941	9.292203011	-0.01213803	-0.011818492	-5.474251327	1.771905674	1.409878949	799.1294589	0.021906281	0.021864722	9.879732676	-0.069273751	-0.069359494	-31.24246158	2.278253211	2.273931064	1027.492198	0.954573934	1.007668609	2004.605262	0.168152394	-0.395852567	353.1200265	0.297373107	-0.330478526	624.4835239	0.407407407	0.654817587	4.65631929
241	THCA.thisStudy.sce.rds	10	-0.03162047	-0.762496575	-10.11855031	-0.260843236	-0.330478526	-83.46983566	-0.008574858	-0.013092386	-2.743954454	-0.012906903	-0.011177049	-4.13020887	-0.73743776	-1.12594522	-235.9800831	-0.004152459	0.002232267	-1.328786959	-0.07232768	-0.072305578	-23.14485772	-0.431855762	0.232155749	-138.1938437	0.817300936	0.684245512	1743.302897	-0.13046724	-0.395852567	-278.2866222	-0.128759777	-0.330478526	-274.6446039	0.204472843	0.576798269	6.665625
242	THCA.thisStudy.sce.rds	10	0.2601083	0.108884782	21.06877233	-0.330478526	-0.330478526	-26.76876062	-0.028184229	-0.033714904	-2.282922548	-0.011413538	-0.011096666	-0.924496598	-2.423843693	-2.899481739	-196.3313391	-0.003086671	-0.001614148	-0.25002033	-0.067151816	-0.069052121	-5.439297094	-0.321013757	-0.167871401	-26.00211435	0.576472208	-0.491797387	1111.438417	-0.04841838	-0.395852567	-93.35063686	-0.088865329	-0.330478526	-171.3323552	0.144385027	0.774608276	23.80246914
243	THCA.thisStudy.sce.rds	10	0.49028424	0.623324089	791.3187628	-0.160633774	-0.330478526	-259.2629116	0.039725383	0.038229864	64.11676802	-0.010336234	-0.010029714	-16.68268202	3.41638293	3.287768304	5514.04205	0.041965635	0.041887781	67.73253558	-0.064202859	-0.065813895	-103.6234149	4.364426085	4.356329266	7044.183701	0.124086414	-0.491797387	141.8307712	-0.035233925	-0.395852567	-40.27237656	0.017177948	-0.330478526	19.63439471	0.534968512	0.274759615	0.708178439
244	THCA.thisStudy.sce.rds	10	-0.045954388	-0.762496575	-12.08600414	-0.202355732	-0.330478526	-53.21955758	0.003598594	0.002254218	0.946430306	-0.010821339	-0.009898768	-2.846012095	0.309479111	0.193862781	81.39300632	0.003652072	0.00597562	0.960495002	-0.069885561	-0.07311977	-18.37990264	0.379815514	0.621464444	99.89148019	0.424356532	-0.491797387	691.2767901	-0.018922672	-0.395852567	-30.82503305	-0.132340963	-0.330478526	-215.5834279	0.150716332	0.482809721	6.19391635
245	THCA.thisStudy.sce.rds	10	-0.480147627	-0.762496575	-33.61033389	-0.229376482	-0.330478526	-16.05635374	-0.052964133	-0.05363083	-3.707489318	-0.021827748	-0.019442006	-1.527942341	-4.554915448	-4.612251376	-318.8440814	-0.035871068	-0.040803068	-2.510974727	-0.065921335	-0.06383448	-4.614493445	-3.730591022	-4.243519109	-261.1413716	-0.01836944	-0.491797387	-11.29720559	-0.222420282	-0.395852567	-136.7884732	-0.180777463	-0.330478526	-111.1781399	0.153846154	0.574766355	8.785714286
246	THCA.thisStudy.sce.rds	10	-0.066014154	-0.762496575	-8.647854179	-0.299229461	-0.330478526	-39.19905935	0.002718822	-0.000389912	0.356165645	-0.011514157	-0.011935741	-1.508354562	0.233818668	-0.033532414	30.63024546	0.006710822	0.011651168	0.879117668	-0.063625274	-0.060998786	-8.334910922	0.697925477	1.211721442	91.42823746	0.557707627	-0.491797387	480.1862666	-0.145541767	-0.395852567	-125.311461	-0.124432716	-0.330478526	-107.1365688	0.23268206	0.604634831	6.572519084
247	THCA.thisStudy.sce.rds	10	0.064742897	-0.762496575	18.84018315	-0.074650633	-0.330478526	-21.72333427	0.024458909	0.021237076	7.117542416	-0.011733363	-0.011222247	-3.414408552	2.103466144	1.826388551	612.1086478	0.032116521	0.033081578	9.345907502	-0.065675549	-0.066373605	-19.11158489	3.340118145	3.440484095	971.9743802	0.597578149	-0.491797387	944.1734755	-0.02493258	-0.395852567	-39.39347669	0.179452055	-0.330478526	283.5342475	0.31223176	0.628980892	5.429553265
248	THCA.thisStudy.sce.rds	10	0.005029556	-0.762496575	3.103236284	-0.231956601	-0.330478526	-143.1172227	-0.012111574	-0.016866055	-7.472840864	-0.01318784	-0.012607861	-8.136897443	-1.041595323	-1.450480763	-642.6643143	-0.001366588	0.001071457	-0.843184744	-0.068692514	-0.068127381	-42.38328118	-0.142125143	0.111431483	-87.6912134	0.142327462	-0.491797387	219.6112735	-0.034011359	-0.395852567	-52.47952761	0.099126393	-0.330478526	152.9520251	0.321857068	0.445953757	2.500810373
249	THCA.thisStudy.sce.rds	10	0.048664241	-0.762496575	12.1173959	-0.235523702	-0.330478526	-58.64540177	-0.008103887	-0.011010024	-2.017867892	-0.012693644	-0.012889053	-3.160717382	-0.696934292	-0.946862044	-173.5366387	-0.005602197	-0.003821584	-1.394947076	-0.06903377	-0.067890496	-17.18940871	-0.582628498	-0.397444708	-145.0744959	0.073364874	-0.491797387	105.7921477	-0.117150464	-0.395852567	-168.9309696	-0.004652834	-0.330478526	-6.709387141	0.171487603	0.498272287	5.791164659
250	UCEC.thisStudy.sce.rds	9	0.056269962	-0.826660409	17.8938479	-0.377241532	-0.396313308	-119.9628072	0.023610853	0.024022713	7.50825133	-0.011129352	-0.011838904	-3.539133936	2.030533378	2.065953336	645.7096144	-4.37E-05	-0.00160096	-0.013881808	-0.07612243	-0.076110048	-24.20693287	-0.004539962	-0.166499881	-1.443708058	0.284853009	-0.185229528	487.3834984	-0.268765106	-0.406463447	-459.857097	-0.094609022	-0.396313308	-161.8760365	0.257073565	0.580393487	5.380503145
251	UCEC.thisStudy.sce.rds	9	0.503025054	0.666297591	82.99913397	-0.38988506	-0.396313308	-64.33103491	0.033470324	0.034035575	5.522603495	-0.012090575	-0.011366792	-1.994944852	2.878447882	2.927059418	474.9439006	0.02871166	0.031383195	4.737423843	-0.082466859	-0.082500036	-13.60703176	2.986012604	3.263852292	492.6920797	0.478555021	0.367637282	305.3181036	-0.166938696	-0.406463447	-106.5068881	-0.06067342	-0.396313308	-38.70964222	0.305555556	0.541595925	3.866666667
252	UCEC.thisStudy.sce.rds	9	-0.15189939	-0.826660409	-78.83578346	-0.287921274	-0.396313308	-149.431141	0.077768985	0.069242185	40.36210328	-0.014012557	-0.013055229	-7.272516976	6.688132721	5.954827923	3471.140882	0.041841107	0.041175707	21.71553466	-0.087944164	-0.090488972	-45.64302131	4.351475153	4.282273526	2258.415605	0.00366837	-0.661899716	2.105644448	-0.18301097	-0.406463447	-105.048297	-0.229785496	-0.396313308	-131.8968747	0.377180233	0.294358974	1.105973025
253	UCEC.thisStudy.sce.rds	9	-0.11236498	-0.826660409	-39.32774283	-0.23544842	-0.396313308	-82.40694691	0.040380271	0.035905155	14.13309502	-0.010628919	-0.011342449	-3.720121634	3.472703348	3.087843346	1215.446172	-0.002644403	-0.004303177	-0.925540943	-0.077947374	-0.079692078	-27.28158102	-0.27501788	-0.447530454	-96.25625807	0.309540935	0.242502165	548.1969956	-0.01855118	-0.406463447	-32.85413948	0.788228178	-0.396313308	1395.952103	0.272161742	0.579326137	5.06
254	UCEC.thisStudy.sce.rds	9	0.236275576	0.443512527	46.07373736	-0.354359007	-0.396313308	-69.10000637	0.015704598	0.011152682	3.062396533	-0.009242398	-0.009472202	-1.802267673	1.350595394	0.959130647	263.3661018	0.007410895	0.009344253	1.445124543	-0.072101131	-0.07225996	-14.05972064	0.77073309	0.971802306	150.2929525	0.836310075	0.943822402	1405.000925	-0.05035074	-0.406463447	-84.58924321	0.034371423	-0.396313308	57.74399036	0.204831933	0.638297872	8.615384615
255	UCEC.thisStudy.sce.rds	9	-0.134955691	-0.826660409	-34.95352394	-0.364371452	-0.396313308	-94.37220606	0.003447507	-0.001559181	0.892904316	-0.014354959	-0.01398875	-3.717934333	0.296485603	-0.13408957	76.78977116	-0.003923688	-0.002873255	-1.016235113	-0.077066246	-0.076639527	-19.96015767	-0.40806352	-0.298818526	-105.6884518	0.670820868	0.842468531	784.1895952	-0.124870903	-0.406463447	-145.9740855	-0.168162097	-0.396313308	-196.5814916	0.276119403	0.554817276	4.513513514
256	UCEC.thisStudy.sce.rds	9	-0.020489715	-0.826660409	-1.413790301	-0.252458567	-0.396313308	-17.41964111	0.042820987	0.044873716	2.954648131	-0.01311522	-0.011596016	-0.904950162	3.682604917	3.859139544	254.0997393	-0.009483171	-0.016352291	-0.654338827	-0.080569776	-0.080407888	-5.559314547	-0.986249827	-1.700638269	-68.05123804	0.656538448	0.731307213	110.2984593	0.027616264	-0.406463447	4.639532339	0.39466624	-0.396313308	66.3039283	0.260377358	0.387990762	2.434782609
257	UCEC.thisStudy.sce.rds	9	-0.168980121	-0.826660409	-87.5317029	-0.34481448	-0.396313308	-178.6139006	0.027448668	0.023723583	14.21840978	-0.0127021	-0.011684655	-6.579687945	2.360585408	2.040228126	1222.783241	0.016785359	0.014994052	8.694816026	-0.079450222	-0.079017128	-41.15521481	1.745677349	1.559381372	904.2608667	0.760084929	0.933522902	1275.422511	-0.113571466	-0.406463447	-190.5729195	0.066895353	-0.396313308	112.2504019	0.439355386	0.587329366	3.239382239
258	UCEC.thisStudy.sce.rds	9	-0.163598219	-0.384732439	-11.4518753	-0.383546928	-0.396313308	-26.84828496	0.029634127	0.035681175	2.07438886	-0.007396247	-0.00700861	-0.517737263	2.548534886	3.068581012	178.397442	0.040877892	0.037469029	2.861452435	-0.052253032	-0.058115603	-3.65771227	4.251300761	3.896779046	297.5910532	0.71384834	0.744533545	301.2439996	-0.09833314	-0.406463447	-41.49658505	-0.142910127	-0.396313308	-60.30807375	0.220820189	0.571041949	6.028571429
259	MELA.MosheSade-Feldman2018.sce.rds	32	0.89676247	1.370650199	7.17409976	-0.59247182	-0.675803921	-4.739774562	0.242784052	0.192465517	1.942272414	-0.0751	-0.07505	-0.6008	21.1222125	16.7445	168.9777	0.321071274	0.376459615	2.568570192	-0.4563375	-0.44415	-3.6507	33.3914125	39.1518	267.1313	-0.3553855	-0.739463119	-15.636962	-0.102177283	-0.471226423	-4.49580046	0.096223227	-0.675803921	4.233821972	0.228571429	0.556962025	5.5
260	MELA.MosheSade-Feldman2018.sce.rds	32	0.256895552	0.314070643	13.35856869	-0.339068719	-0.675803921	-17.63157339	0.100668015	0.049279885	5.234736782	-0.057538462	-0.06075	-2.992	8.758117308	4.28735	455.4221	0.307712592	0.311235096	16.00105481	-0.418369231	-0.39855	-21.7552	32.00210962	32.36845	1664.1097	0.151185519	-0.739463119	60.32302203	0.500295776	-0.471226423	199.6180145	0.316972229	-0.675803921	126.4719192	0.242990654	0.650897227	7.673076923
261	MELA.MosheSade-Feldman2018.sce.rds	32	-0.149592122	-0.83164962	-2.991842444	-0.675803921	-0.675803921	-13.51607842	0.321467874	0.36215977	6.429357471	-0.040005	-0.0325	-0.8001	27.967705	31.5079	559.3541	0.441356779	0.42035	8.827135577	-0.3046475	-0.262675	-6.09295	45.901105	43.7164	918.0221	0.589751786	1.226459949	67.23170364	-0.028986164	-0.471226423	-3.304422744	0.462751192	0.114394181	52.75363586	0.25	0.587628866	5.7
262	MELA.MosheSade-Feldman2018.sce.rds	32	-0.023858781	-0.83164962	-0.668045856	-0.675803921	-0.675803921	-18.92250979	0.038706158	-0.007484483	1.083772414	-0.082217857	-0.0737	-2.3021	3.367435714	-0.65115	94.2882	0.314633379	0.309640385	8.809734615	-0.395294643	-0.4373	-11.06825	32.72187143	32.2026	916.2124	0.146809918	-0.739463119	31.71094223	-0.093565848	-0.471226423	-20.21022308	0.324397118	-0.675803921	70.06977738	0.212121212	0.620689655	7.714285714
263	MELA.MosheSade-Feldman2018.sce.rds	32	-0.241986227	-0.83164962	-5.323696986	-0.675803921	-0.675803921	-14.86768626	-0.000240961	-0.051710345	-0.005301149	-0.086995455	-0.095	-1.9139	-0.020963636	-4.4988	-0.4612	0.161015691	0.148855288	3.542345192	-0.492302273	-0.509325	-10.83065	16.74563182	15.48095	368.4039	-0.360199495	-0.739463119	-68.43790409	-0.360499362	-0.471226423	-68.49487876	-0.315546705	-0.675803921	-59.95387403	0.177419355	0.605095541	8.636363636
264	MELA.MosheSade-Feldman2018.sce.rds	32	-0.483680422	-0.83164962	-8.706247597	-0.675803921	-0.675803921	-12.16447058	-0.000176437	0.000464943	-0.003175862	-0.086066667	-0.0804	-1.5492	-0.01535	0.04045	-0.2763	0.23859984	0.149961538	4.294797115	-0.469280556	-0.436925	-8.44705	24.81438333	15.596	446.6589	-0.260511541	-0.739463119	-36.47161568	-0.105209037	-0.471226423	-14.72926517	-0.251917417	-0.675803921	-35.26843841	0.290322581	0.693069307	7.777777778
265	MELA.MosheSade-Feldman2018.sce.rds	32	-0.143041201	-0.83164962	-5.292524453	-0.618285714	-0.675803921	-22.87657143	0.346622491	0.458803448	12.82503218	-0.041213514	-0.0274	-1.5249	30.15615676	39.9159	1115.7778	0.347320582	0.288047115	12.85086154	-0.380398649	-0.41805	-14.07475	36.12134054	29.9569	1336.4896	0.580318648	1.155187813	232.1274593	-0.038978593	-0.471226423	-15.59143728	0.183874505	-0.675803921	73.54980191	0.393617021	0.809716599	10.81081081
266	MELA.MosheSade-Feldman2018.sce.rds	32	0.365341115	0.083353519	3.288070036	-0.159883037	-0.675803921	-1.438947329	-0.008375223	-0.108749425	-0.075377011	-0.073766667	-0.0733	-0.6639	-0.728644444	-9.4612	-6.5578	0.357102244	0.343842308	3.213920192	-0.467844444	-0.4849	-4.2106	37.13863333	35.7596	334.2477	0.127928668	-0.739463119	12.28115212	0.159492601	-0.471226423	15.31128973	0.325516737	-0.675803921	31.2496068	0.092783505	0.497409326	10.66666667
267	MELA.MosheSade-Feldman2018.sce.rds	32	-0.290906361	-0.83164962	-1.163625442	-0.675803921	-0.675803921	-2.703215684	0.186869253	0.141612069	0.747477011	-0.076775	-0.05805	-0.3071	16.257625	12.32025	65.0305	0.158889904	0.202401442	0.635559615	-0.4116375	-0.423525	-1.64655	16.52455	21.04975	66.0982	-0.080503832	-0.739463119	-3.622672455	-0.087630314	-0.471226423	-3.943364152	-0.397745356	-0.675803921	-17.89854102	0.08	0.473684211	11.25
268	MELA.MosheSade-Feldman2018.sce.rds	32	-0.456734293	-0.83164962	-5.937545813	-0.675803921	-0.675803921	-8.785450972	0.114298497	0.072124138	1.48588046	-0.057669231	-0.06	-0.7497	9.943969231	6.2748	129.2716	0.398001479	0.420942308	5.174019231	-0.381730769	-0.4122	-4.9625	41.39215385	43.778	538.098	-0.021173629	-0.739463119	-1.693890336	0.241475346	-0.471226423	19.31802772	-0.417153901	-0.675803921	-33.37231206	0.149425287	0.479041916	6.153846154
269	MELA.MosheSade-Feldman2018.sce.rds	32	0.145007765	-0.83164962	4.495240726	-0.468122205	-0.675803921	-14.51178834	0.016412495	0.019343678	0.508787356	-0.062954839	-0.0655	-1.9516	1.427887097	1.6829	44.2645	0.240486818	0.241332692	7.455091346	-0.390645161	-0.38635	-12.11	25.01062903	25.0986	775.3295	0.566848387	1.226459949	91.26259028	-0.101813822	-0.471226423	-16.39202529	-0.056635156	-0.675803921	-9.118260155	0.187878788	0.493865031	5.193548387
270	MELA.MosheSade-Feldman2018.sce.rds	32	-0.543690179	-0.83164962	-3.262141074	-0.561974991	-0.675803921	-3.371849945	0.083801724	0.121720115	0.502810345	-0.0599	-0.05795	-0.3594	7.29075	10.58965	43.7445	0.342244391	0.2789375	2.053466346	-0.312741667	-0.31605	-1.87645	35.59341667	29.0095	213.5605	0.058106015	-0.739463119	9.355068483	-0.172179973	-0.471226423	-27.72097564	0.127974602	-0.675803921	20.60391091	0.1875	0.834196891	26.83333333
271	MELA.MosheSade-Feldman2018.sce.rds	32	-0.345211306	-0.83164962	-18.64141055	-0.635659475	-0.675803921	-34.32561163	0.095990826	0.078735057	5.183504598	-0.072337037	-0.06975	-3.9062	8.351201852	6.84995	450.9649	0.267028063	0.311889904	14.41951538	-0.485275926	-0.4976	-26.2049	27.77091852	32.43655	1499.6296	0.521399819	1.135389998	136.0853527	-0.014902048	-0.471226423	-3.889434442	0.323663294	-0.675803921	84.47611981	0.296703297	0.589164786	4.833333333
272	MELA.MosheSade-Feldman2018.sce.rds	32	0.708177439	1.231695567	17.70443598	-0.433290026	-0.675803921	-10.83225064	0.103902437	0.093665517	2.59756092	-0.071308	-0.0681	-1.7827	9.039512	8.1489	225.9878	0.250684654	0.278351923	6.267116346	-0.414862	-0.40015	-10.37155	26.071204	28.9486	651.7801	-0.448136397	-0.739463119	-23.75122907	0.318661513	-0.471226423	16.88906017	0.521345983	1.09106971	27.6313371	0.294117647	0.384057971	2.12
273	MELA.MosheSade-Feldman2018.sce.rds	32	0.337479442	0.38879153	4.724712191	-0.560920505	-0.675803921	-7.852887076	0.195667159	0.202927586	2.73934023	-0.041635714	-0.03955	-0.5829	17.02304286	17.6547	238.3226	0.152330769	0.135948077	2.132630769	-0.497442857	-0.527075	-6.9642	15.8424	14.1386	221.7936	-0.254282873	-0.739463119	-18.81693258	0.2012903	-0.471226423	14.89548222	0.563357488	1.06426358	41.68845414	0.311111111	0.621848739	5.285714286
274	MELA.MosheSade-Feldman2018.sce.rds	32	-0.239126097	-0.83164962	-2.630387067	-0.553534062	-0.675803921	-6.08887468	0.025145559	0.028488506	0.276601149	-0.076063636	-0.0733	-0.8367	2.187663636	2.4785	24.0643	0.18121215	0.335374038	1.993333654	-0.466195455	-0.45355	-5.12815	18.84606364	34.8789	207.3067	-0.232853351	-0.739463119	-45.17355009	-0.38610888	-0.471226423	-74.90512275	-0.297718532	-0.675803921	-57.7573953	0.152777778	0.729323308	17.63636364
275	MELA.MosheSade-Feldman2018.sce.rds	32	0.124835992	-0.83164962	5.617619642	-0.661507318	-0.675803921	-29.76782932	0.339007637	0.314598851	15.25534368	-0.028906667	-0.0165	-1.3008	29.49366444	27.3701	1327.2149	0.285714252	0.264477885	12.85714135	-0.375758889	-0.4171	-16.90915	29.71428222	27.5057	1337.1427	0.505084402	1.059168409	204.0540982	-0.017201658	-0.471226423	-6.949469823	0.46088332	0.663337109	186.1968613	0.398230088	0.781431335	8.977777778
276	MELA.MosheSade-Feldman2018.sce.rds	32	0.190764794	-0.156539854	18.31342021	-0.675803921	-0.675803921	-64.87717641	0.173585477	0.206016092	16.66420575	-0.054589583	-0.05395	-5.2406	15.10193646	17.9234	1449.7859	0.33961863	0.30805	32.60338846	-0.389992188	-0.42075	-37.43925	35.3203375	32.0372	3390.7524	0.617316107	1.153208032	157.4156073	0.143840178	-0.471226423	36.67924548	0.504863289	0.99316906	128.7401388	0.349090909	0.481132075	2.65625
277	MELA.MosheSade-Feldman2018.sce.rds	32	0.373912897	0.879065418	14.95651588	-0.644568952	-0.675803921	-25.78275807	0.170057615	0.230798276	6.802304598	-0.053265	-0.0409	-2.1306	14.7950125	20.07945	591.8005	0.415171971	0.446309615	16.60687885	-0.3053975	-0.2821	-12.2159	43.177885	46.4162	1727.1154	0.470799912	0.997795181	214.68476	-0.187516731	-0.471226423	-85.50762954	0.196167191	-0.675803921	89.45223905	0.264900662	0.751235585	11.4
278	MELA.MosheSade-Feldman2018.sce.rds	32	0.137731293	0.190846725	3.718744899	-0.675803921	-0.675803921	-18.24670587	0.149248148	0.140737931	4.0297	-0.047362963	-0.0525	-1.2788	12.98458889	12.2442	350.5839	0.356388497	0.3678375	9.622489423	-0.373731481	-0.3697	-10.09075	37.0644037	38.2551	1000.7389	-0.24926921	-0.739463119	-39.88307355	-0.215330246	-0.471226423	-34.45283941	0.174358329	-0.675803921	27.89733256	0.36	0.680851064	5.925925926
279	MELA.MosheSade-Feldman2018.sce.rds	32	0.13549792	-0.160472532	6.097406388	-0.474615496	-0.675803921	-21.35769731	0.2506153	0.251021839	11.27768851	-0.041144444	-0.0409	-1.8515	21.80353111	21.8389	981.1589	0.29473391	0.277406731	13.26302596	-0.447903333	-0.4603	-20.15565	30.65232667	28.8503	1379.3547	0.311014861	0.642424395	125.3389889	-0.229258091	-0.471226423	-92.39101069	0.48019418	0.90692325	193.5182546	0.254237288	0.694827586	8.955555556
280	MELA.MosheSade-Feldman2018.sce.rds	32	-0.016631846	-0.541942322	-0.365900609	-0.584366409	-0.675803921	-12.85606101	0.129217973	0.147074138	2.842795402	-0.060222727	-0.05805	-1.3249	11.24196364	12.79545	247.3232	0.234247771	0.274542308	5.153450962	-0.496929545	-0.4765	-10.93245	24.36176818	28.5524	535.9589	0.080223003	-0.739463119	16.84683073	-0.265141477	-0.471226423	-55.67971021	0.449753855	0.761237759	94.4483096	0.297297297	0.73943662	9.545454545
281	MELA.MosheSade-Feldman2018.sce.rds	32	0.061965269	-0.83164962	1.177340114	-0.650285957	-0.675803921	-12.35543319	0.161441561	0.204410345	3.067389655	-0.0577	-0.0516	-1.0963	14.04541579	17.7837	266.8629	0.283793269	0.273365385	5.392072115	-0.411313158	-0.40275	-7.81495	29.5145	28.43	560.7755	0.396163211	0.49394078	26.54293513	-0.184101511	-0.471226423	-12.33480123	0.44013824	-0.675803921	29.48926209	0.387755102	0.577586207	3.526315789
282	MELA.MosheSade-Feldman2018.sce.rds	32	0.062059505	-0.024139686	2.544439719	-0.634983557	-0.675803921	-26.03432584	0.120576086	0.136958621	4.94361954	-0.054353659	-0.0514	-2.2285	10.49011951	11.9154	430.0949	0.28574674	0.234171154	11.71561635	-0.40827561	-0.4055	-16.7393	29.71766098	24.3538	1218.4241	0.70809928	1.190823881	192.6030043	-0.178043249	-0.471226423	-48.42776365	0.053489076	-0.675803921	14.54902859	0.297101449	0.663414634	6.634146341
283	MELA.MosheSade-Feldman2018.sce.rds	32	0.034850488	-0.161783425	0.418205851	-0.561586496	-0.675803921	-6.739037955	0.07262864	0.092368966	0.871543678	-0.057283333	-0.0571	-0.6874	6.318691667	8.0361	75.8243	0.2993875	0.253221635	3.59265	-0.3840875	-0.3805	-4.60905	31.1363	26.33505	373.6356	0.917252853	1.31851979	135.7534222	-0.189563126	-0.471226423	-28.05534266	-0.315118146	-0.675803921	-46.63748554	0.114285714	0.584980237	12.33333333
284	MELA.MosheSade-Feldman2018.sce.rds	32	0.11503967	-0.83164962	4.02638844	-0.675803921	-0.675803921	-23.65313723	0.085831658	0.034663218	3.004108046	-0.076388571	-0.0803	-2.6736	7.467354286	3.0157	261.3574	0.24619728	0.246210577	8.616904808	-0.446604286	-0.45035	-15.63115	25.60451714	25.6059	896.1581	0.509997792	1.149248469	184.6192009	-0.207836044	-0.471226423	-75.23664787	-0.086378133	-0.675803921	-31.26888423	0.35	0.783549784	10.34285714
285	MELA.MosheSade-Feldman2018.sce.rds	32	0.163879788	0.352086533	2.294317034	-0.510804697	-0.675803921	-7.151265753	0.210297537	0.278768966	2.944165517	-0.0434	-0.0137	-0.6076	18.29588571	24.2529	256.1424	0.336626168	0.329115865	4.712766346	-0.3217	-0.331775	-4.5038	35.00912143	34.22805	490.1277	-0.113055816	-0.739463119	-20.23699102	-0.132266293	-0.471226423	-23.67566649	0.04924428	-0.675803921	8.814726161	0.212121212	0.730612245	12.78571429
286	MELA.MosheSade-Feldman2018.sce.rds	32	0.454845959	1.044237904	16.37445452	-0.675803921	-0.675803921	-24.32894115	0.130683972	0.060677011	4.704622989	-0.027483333	-0.0223	-0.9894	11.36950556	5.2789	409.3022	0.333246394	0.326244712	11.99687019	-0.191479167	-0.165725	-6.89325	34.657625	33.92945	1247.6745	1.198145337	1.508578818	127.0034058	-0.18651581	-0.471226423	-19.77067584	0.595783022	1.082911323	63.15300037	0.295081967	0.464912281	2.944444444
287	MELA.MosheSade-Feldman2018.sce.rds	32	1.32345806	1.32345806	1.32345806	-0.675803921	-0.675803921	-0.675803921	-0.468093103	-0.468093103	-0.468093103	-0.1793	-0.1793	-0.1793	-40.7241	-40.7241	-40.7241	-0.117	-0.117	-0.117	-0.72	-0.72	-0.72	-12.168	-12.168	-12.168	-0.609331557	-0.739463119	-92.61839667	-0.43104454	-0.471226423	-65.51877012	-0.563764111	-0.675803921	-85.69214487	0.066666667	0.910179641	152
288	MELA.MosheSade-Feldman2018.sce.rds	32	-0.291124843	-0.83164962	-5.240247168	-0.675803921	-0.675803921	-12.16447058	0.116806577	0.138558046	2.102518391	-0.066933333	-0.06335	-1.2048	10.16217222	12.05455	182.9191	0.255138248	0.254232692	4.592488462	-0.448769444	-0.4521	-8.07785	26.53437778	26.4402	477.6188	-0.107595065	-0.739463119	-8.715200275	-0.0693209	-0.471226423	-5.614992882	-0.207193051	-0.675803921	-16.78263711	0.321428571	0.591240876	4.5
289	MELA.MosheSade-Feldman2018.sce.rds	32	-0.090667493	-0.682207846	-0.725339945	-0.675803921	-0.675803921	-5.406431368	-0.013464368	0.022672414	-0.107714943	-0.0885625	-0.0866	-0.7085	-1.1714	1.9725	-9.3712	0.394322596	0.391992788	3.154580769	-0.37615625	-0.377575	-3.00925	41.00955	40.76725	328.0764	0.805550923	1.261106126	170.7767957	-0.364526189	-0.471226423	-77.27955214	-0.047410173	-0.675803921	-10.05095662	0.205128205	0.844621514	26.5
